[00:00:00,020 --> 00:00:01,780] 大家好,我是曲曲
[00:00:01,780 --> 00:00:05,660] 欢迎来到我们金贵的关系2.0的课程
[00:36:35,290 --> 00:36:38,610] 那本质上呢他其实也是在默认我们搞不过男人
[00:36:38,610 --> 00:36:40,490] 默认自己低人一等
[00:36:41,000 --> 00:36:43,640] 但其实我不是这么看待这个问题的
[00:36:43,640 --> 00:36:46,180] 我坚信我才是一切的本源
[00:36:46,180 --> 00:36:48,220] 这世间的万事万物
[00:36:48,220 --> 00:36:50,000] 它不过都是为我所用
[00:36:50,000 --> 00:36:51,460] 助我成长的
[00:36:51,460 --> 00:36:53,980] 我们说男人是渠道啊
[00:36:53,980 --> 00:36:56,800] 他也只不过是众多渠道之一
[00:36:56,800 --> 00:37:00,200] 我们还会有其他的女性的贵人渠道
[00:37:00,200 --> 00:37:02,300] 事业渠道 圈层渠道
[00:37:02,300 --> 00:37:04,640] 所以呢我们在雄精的维度上
[00:37:04,640 --> 00:37:06,180] 不会舍本逐默
[00:37:06,180 --> 00:37:10,820] 不会为了搞慈敬所以来搞事业
[00:37:10,820 --> 00:37:14,180] 或者说搞了事业以后又转回头去搞慈敬
[00:37:15,360 --> 00:37:17,600] 就像《繁花》里头有一句台词说
[00:37:17,600 --> 00:37:19,880] 我是我自己的码头
[00:37:19,880 --> 00:37:22,640] 而且在我看来我们应该更自信
[00:37:22,640 --> 00:37:26,200] 更加直接地展露自己的野心
[00:37:26,200 --> 00:37:29,580] 哪怕目前的世界依然是男性所掌控的
[00:37:29,580 --> 00:37:31,680] 哪怕最赚钱的人群里头
[00:37:31,680 --> 00:37:34,620] 男性的比例依然是大多数的
[00:37:34,620 --> 00:37:37,600] 但我们也要依然去展现自己的野心
[00:37:37,600 --> 00:37:40,920] 依然相信自己可以挤进去
[00:37:41,280 --> 00:37:43,900] 如果说这个世界上最赚钱的十个人里
[00:37:43,900 --> 00:37:45,820] 只有一个是女性
[00:37:45,820 --> 00:37:48,580] 那么我依然会选择向上攀爬
[00:37:48,580 --> 00:37:50,940] 成为那唯一的一个女人
[00:37:51,560 --> 00:37:53,640] 我可能就是这么一个
[00:37:53,640 --> 00:37:57,500] 具有非常十足野心的这样一个女人
[00:37:58,070 --> 00:38:00,170] 所以说大家也要跟我一样
[00:38:00,170 --> 00:38:01,730] 对自己有信心
[00:38:01,730 --> 00:38:04,110] 信心比黄金更重要
[00:38:04,670 --> 00:38:05,190] 好
[00:38:05,190 --> 00:38:11,570] 那我们已经破除了女性在搞事业的时候常见的社会枷锁
[00:38:11,570 --> 00:38:14,950] 从下一节课开始我们就会正式进入到
[00:38:14,950 --> 00:38:17,610] 如何雄进如何搞钱的内容
[00:38:17,610 --> 00:38:20,810] 我也希望各位宝子们在学习完课程之后
[00:38:20,810 --> 00:38:22,910] 未来在雄进的道路上面
[00:38:22,910 --> 00:38:27,030] 至少要以年入百万为最低起点
[00:38:27,030 --> 00:38:29,390] 去看待自己的事业结果
[00:38:29,390 --> 00:38:33,550] 因为当你的财商、心理、商业思维等等
[00:38:33,550 --> 00:38:35,950] 方方面面都得到了提升之后
[00:38:35,950 --> 00:38:39,930] 我相信年入百万绝对不是一件遥不可及的事情
[00:38:39,930 --> 00:38:45,910] 也期待大家在学习和实践之后都能拿到更加让自己满意的结果
[00:38:45,910 --> 00:38:49,890] 好,那么这一节课的发刊词就到这个地方了
[00:38:49,890 --> 00:38:51,830] 这个是我这节课的思维导图
[00:38:51,830 --> 00:38:59,730] 大家想看高清版本的之后可以到我们金贵的社群里面去问群馆来领取
[00:38:59,730 --> 00:39:03,650] 那这集课的作业呢就是大家可以列举出
[00:39:03,650 --> 00:39:07,050] 你认为女性在雄进的时候
[00:39:07,050 --> 00:39:12,230] 还会遇到哪些常见的社会枷锁和社会规讯
[00:39:12,230 --> 00:39:15,510] 最好呢还结合自己曾经遇到的一些小故事
[00:39:15,510 --> 00:39:18,030] 发到自己的精鬼社群里
[00:39:18,030 --> 00:39:21,970] 和小姐妹们一起来互相探讨和解决
[00:39:21,970 --> 00:39:23,510] 好那这集课就到这儿
[00:39:23,510 --> 00:39:24,690] 咱们下集课见拜拜
